"log_sqft_living","bedrooms","bathrooms","grade","waterfront"
8.00302866638473,5,2.5,9,0
7.34601020991329,4,1,6,0
7.43248380791712,3,2.25,8,0
7.58069975222456,4,2.25,8,0
7.77904864492556,3,2.75,8,0
7.86326672400957,3,2.5,7,0
7.57558465155779,3,2,8,0
7.13089883029635,3,1,7,0
7.07326971745971,2,2.25,8,0
7.4265490723973,3,2.5,7,0
7.70526247486633,4,2.25,9,0
8.49494758246892,4,4.25,11,0
7.88608140177575,3,3.25,8,0
7.0475172213573,3,1.5,7,0
7.02997291170639,2,2,6,0
7.9229859587112,5,2.75,9,0
7.26542972325395,3,2,7,0
7.30653139893951,3,1,5,0
7.61579107203583,4,2.5,8,0
8.00969535774292,3,2,9,0
7.50108212425987,3,1,7,0
7.50108212425987,3,1,7,0
6.87729607149743,3,1,6,0
7.60589000105312,3,1.75,7,0
7.17011954344963,4,1,6,0
7.13886699994552,3,1.5,7,0
7.86710550031674,4,2.25,8,0
7.55485852104068,3,1.75,8,0
7.48436864328613,3,2.25,8,0
7.54960916515453,4,2.25,8,0
7.80384330353877,6,2.25,7,0
7.22983877815125,3,1.75,5,0
7.56008046502183,3,1.75,7,0
7.20785987143248,2,1.75,8,0
7.20785987143248,2,1.75,8,0
7.82803803212583,4,1.75,8,0
7.81197342962202,4,2.5,8,0
7.41457288135059,4,1.75,7,0
7.20042489294496,3,1,7,0
7.39018142822643,3,1,7,0
7.74066440191724,3,2.25,8,0
7.60090245954208,4,3.5,8,0
7.40245152081824,3,2.25,8,0
7.33302301438648,4,2,7,0
8.29404964010203,3,1.75,9,0
7.38398945797851,3,1.75,7,0
7.63530388625941,3,2,7,0
7.54960916515453,4,2.5,8,0
6.95654544315157,3,1,7,0
7.32646561384032,3,2.5,8,0
7.77904864492556,4,1.75,7,0
7.78322401633604,5,2.75,8,0
7.4899708988348,4,2.5,7,0
7.4500795698075,3,2.5,7,0
7.99967857949945,4,2.75,8,0
7.32646561384032,3,1,8,0
7.0475172213573,3,1.75,7,0
5.94017125272043,1,0.75,5,0
6.8134445995109,3,1,7,0
7.40853056689463,3,1.75,8,0
7.81601383915903,3,3.5,10,0
7.62559507213245,4,2.5,8,0
7.25841215059531,3,2.25,7,0
8.14902386805177,3,2.5,7,0
7.3132203870903,3,2.5,8,0
7.18538701558042,2,1,7,0
7.68708015578313,5,2.5,8,0
7.51207124583547,3,1.75,7,0
7.39018142822643,3,2.25,7,0
7.97933889526233,3,2,8,0
8.10167774745457,4,2.5,10,0
8.02617019494643,3,2.25,10,0
8.02747653086048,0,0,7,0
7.33302301438648,3,1,7,0
7.55485852104068,3,2,7,0
6.92755790627832,3,1,7,0
7.0475172213573,3,1,6,0
7.13886699994552,3,1.5,7,0
7.56008046502183,4,2,6,0
7.49554194388426,4,2.25,8,0
7.62070508683826,3,1.75,7,0
7.69621263934641,4,2.5,8,0
8.07090608878782,5,2.5,7,0
7.78322401633604,5,3.25,7,0
7.03878354138854,2,1.5,7,0
7.1929342212158,3,1.5,7,0
7.57044325205737,3,2.5,8,0
8.00636756765025,3,2.5,9,0
7.50659178007084,4,1,8,0
7.97590836016554,4,2.5,8,0
6.99393297522319,2,1,6,0
7.11476944836646,3,2,7,0
7.44424864949671,5,2.5,7,0
8.05832730658096,5,2.5,9,0
7.8935720735049,3,2.5,9,0
7.69165682281055,4,2.25,8,0
7.13886699994552,3,1.75,7,0
7.99631723179675,4,3.5,9,0
7.85166117788927,4,2.5,10,0
8.24538446812075,4,3.5,9,0
6.9177056098353,1,1.5,8,0
7.29979736675816,3,2,7,0
7.13089883029635,3,1.75,7,0
7.41095187558364,3,2.25,7,0
7.25134498337221,3,1.75,7,0
7.67786350067821,5,2.75,7,0
7.24422751560335,3,1,6,0
7.25841215059531,3,1.75,7,0
7.82404601085629,4,2.25,8,0
7.25134498337221,3,2,7,0
7.64969262371151,4,1.75,7,0
7.46737106691756,3,2.5,8,0
7.63530388625941,3,1.75,7,0
7.35883089834235,3,3.25,8,0
7.56008046502183,3,2.5,8,0
6.90775527898214,2,1,6,0
7.65917136766606,5,1.5,7,0
7.27239839257005,3,2,7,0
7.41457288135059,3,1.75,7,0
7.20042489294496,3,1.5,7,0
7.77485576666552,3,2.25,9,0
7.35244110024358,3,1.75,7,0
7.93020620668468,4,2.5,7,0
7.52833176670725,4,2.5,7,0
7.77904864492556,3,1.5,8,0
7.22256601882217,2,2.75,8,0
7.85166117788927,4,3,7,0
7.18538701558042,3,2.5,7,0
7.83201418050547,5,2.5,7,0
7.13089883029635,3,1,6,0
7.35244110024358,3,2.25,7,0
7.75362354655975,4,2,7,0
8.20521842639541,3,2,9,0
7.93379687481541,4,2.5,8,0
6.96602418710611,2,1,6,0
7.61085279039525,3,2.5,7,0
7.36518012602101,3,2.25,7,0
7.61085279039525,4,3,6,0
6.87729607149743,2,1,6,0
7.30653139893951,4,3,7,0
8.38708450606922,5,3.5,9,0
7.91935619066062,5,2.5,9,0
7.67322312112171,4,1.5,7,0
7.50108212425987,4,1.75,7,0
7.70975686445416,3,3,9,0
7.79564653633459,3,1,7,0
8.21066803116298,3,2.5,10,0
7.25134498337221,5,1,6,0
7.1929342212158,3,1.75,8,0
7.30653139893951,3,1,7,0
7.61085279039525,3,2.5,8,0
8.0487882835342,4,2.5,10,0
7.8898337513943,4,3,7,0
7.59085212368858,4,1,7,0
7.64969262371151,3,1.75,7,0
7.20785987143248,3,1,6,0
7.6685611080159,4,1.5,7,0
7.69984240739699,4,2,8,0
6.9177056098353,3,2,7,0
6.87729607149743,2,1,7,0
7.32646561384032,4,2,6,0
7.91571319938212,4,2.5,9,0
7.35883089834235,3,1.75,7,0
7.18538701558042,3,1,7,0
7.84384863815247,4,2.75,8,0
7.35244110024358,3,1.75,7,0
7.76641689801966,4,2.25,8,0
7.1929342212158,3,1.75,7,0
6.97541392745595,3,1,7,0
7.31986492980897,3,1.25,6,0
7.44424864949671,3,2.5,8,0
7.93379687481541,4,2.75,10,0
7.87092959675514,4,2.5,9,0
7.99631723179675,5,2.5,8,0
6.95654544315157,3,1.75,7,0
7.15461535691366,3,1,7,0
6.93731408122368,3,1,7,0
7.54960916515453,3,2.25,8,0
8.02943284058124,5,3,9,0
7.4730690880322,2,2.75,8,0
6.8351845861473,2,1,7,0
6.77992190747225,2,1,6,0
7.2152399787301,3,2.5,7,0
7.66387725870347,4,2.75,7,0
7.29979736675816,3,1,6,0
7.3132203870903,4,1,7,0
7.4205789054108,3,2.25,8,0
7.63046126178363,4,1.75,8,0
7.67786350067821,4,2.5,8,0
7.93020620668468,4,2,8,0
7.30653139893951,3,2,7,0
6.60665018619822,2,1,6,0
7.52833176670725,4,2.5,7,0
7.37148929521428,2,2.75,5,0
6.74523634948436,2,1,7,0
6.93731408122368,2,1,8,0
7.52294091807237,3,2,8,0
7.51207124583547,4,2,8,0
7.35244110024358,3,2,7,0
7.45587668749182,4,1.75,7,0
7.56527528189893,3,2.5,8,0
7.25981961036319,3,2.25,7,0
7.22983877815125,3,2,7,0
7.79564653633459,3,2.5,8,0
7.86710550031674,4,2.5,9,0
7.60090245954208,3,2.25,8,0
6.82437367004309,2,1,6,0
7.46737106691756,4,1.75,7,0
7.61085279039525,3,1.75,7,0
7.80791662892641,4,2.25,9,0
7.48436864328613,4,3,8,0
6.98471632011827,2,1,7,0
7.13089883029635,3,1,7,0
7.53369370984863,4,2.25,7,0
7.43838353004431,3,1.75,8,0
7.29979736675816,4,1.5,6,0
7.56527528189893,4,2.5,8,0
8.0487882835342,4,2.75,10,0
7.22256601882217,3,2.25,7,0
6.86693328446188,3,1.75,7,0
7.13886699994552,3,1.75,7,0
7.29979736675816,3,1.5,7,0
7.56527528189893,4,2.5,7,0
6.76849321164863,2,1,6,0
7.17011954344963,4,1,7,0
7.30653139893951,3,1.75,7,0
7.22983877815125,2,1,8,0
7.08170858610557,4,2,7,0
8.35467426191846,4,4.25,10,0
7.56008046502183,2,2,8,0
7.64012317269536,3,1.75,6,0
8.07713663853845,3,2.5,9,0
8.21066803116298,4,3,10,0
7.63530388625941,5,2.5,7,0
7.29979736675816,3,1.75,7,0
7.60090245954208,4,2.5,8,0
7.35244110024358,3,2.5,8,0
7.37775890822787,2,1,7,0
7.57044325205737,4,2.5,7,0
7.33953769540767,3,1.75,7,0
6.7093043402583,2,1,6,0
7.48436864328613,3,2.25,7,0
7.35244110024358,3,1.75,7,0
7.7007477945118,4,2.25,8,0
7.62070508683826,2,1.75,7,0
7.56008046502183,3,2.25,8,0
7.56527528189893,3,1.75,9,0
7.43838353004431,3,2,6,0
8.14612951002541,4,3.25,8,0
8.14322675036744,4,3.25,10,0
7.77485576666552,4,2.5,10,0
7.78322401633604,4,2.25,7,0
8.6429443967218,4,4.5,11,0
7.03878354138854,3,1,7,0
7.4205789054108,3,1.75,7,0
7.55485852104068,4,2.25,8,0
7.35244110024358,3,1.75,8,0
7.3132203870903,2,1.75,7,0
8.40626163070896,5,3.25,9,0
7.95155933115525,4,2.75,9,0
6.92755790627832,3,1,7,0
7.25134498337221,3,1.5,7,0
7.32646561384032,3,1,8,0
6.59304453414244,1,1,4,0
7.08170858610557,3,1,7,0
7.25134498337221,3,2.25,7,0
7.12286665859908,2,1,7,0
7.82404601085629,5,2.5,8,0
6.95654544315157,3,1,7,0
7.8935720735049,4,2.75,9,0
7.77485576666552,3,2.5,9,0
6.96602418710611,2,1,7,0
7.74066440191724,3,1.75,8,0
7.60589000105312,4,3,7,0
6.99393297522319,2,1,7,0
7.74932246466036,4,1.75,7,0
6.94697599213542,3,1,6,0
7.50108212425987,4,2.75,7,0
7.0475172213573,2,1,6,1
7.76641689801966,3,2.5,9,0
7.58578882173203,3,1.5,8,0
7.89729647259588,4,3,8,0
7.64012317269536,4,2.5,7,0
7.64012317269536,4,2.5,7,0
7.22256601882217,3,1.5,7,0
8.13446757027756,3,2.75,8,0
7.52294091807237,4,2,8,0
8.00969535774292,5,2.75,10,0
7.33302301438648,3,2.25,7,0
7.89729647259588,5,1.75,7,0
7.94093976232779,4,1.5,8,0
7.50108212425987,3,1.75,7,0
7.35244110024358,3,2.5,7,0
6.9177056098353,3,1,6,0
6.90775527898214,2,1.75,6,0
6.89770494312864,2,1.5,7,0
6.5792512120101,2,1,5,0
8.71111388405354,5,4.5,11,0
7.72753511047545,5,2,7,0
7.22983877815125,2,2.5,7,0
7.13886699994552,3,1,6,0
7.97590836016554,4,2.5,9,0
7.50108212425987,3,2,7,0
8.05832730658096,4,2.5,9,0
7.55485852104068,2,2.75,9,0
7.11476944836646,3,1,6,0
7.99294454731811,4,2.5,9,0
7.69621263934641,3,2.25,8,0
7.14677217945264,2,1.5,7,0
7.83991936001258,4,2.5,9,0
8.01631789850341,4,3.25,8,0
7.32646561384032,3,1.75,7,0
7.35244110024358,4,2.5,7,0
6.87729607149743,2,1,7,0
8.18032087477368,5,3.75,9,0
7.20785987143248,3,1,6,0
8.21878715560148,4,3.5,8,0
7.26542972325395,4,1,7,0
6.84587987526405,3,1,6,0
8.36637030168165,5,4.5,10,0
8.29154650988391,4,1.75,11,0
7.22983877815125,3,1,7,0
7.61085279039525,4,1.75,7,0
7.29979736675816,3,1,6,0
7.08170858610557,2,1,5,0
7.84384863815247,5,1.5,7,0
7.84384863815247,5,1.5,7,0
7.3132203870903,3,1.5,7,0
8.00636756765025,3,2.5,8,0
7.43248380791712,3,1,7,0
8.38708450606922,4,4,11,0
7.35244110024358,3,2.5,7,0
7.98616486033273,7,3,8,0
7.02997291170639,3,1,7,0
6.92755790627832,3,1,6,0
7.1777824161952,2,2,6,0
7.85166117788927,3,2.5,9,0
7.61085279039525,4,2,8,0
7.4265490723973,5,2,5,0
7.47873482556787,4,2,7,0
8.06777619577889,4,2.75,10,0
7.27239839257005,4,2,6,0
7.0475172213573,3,2,7,0
7.52833176670725,3,2.5,8,0
7.79564653633459,4,2.5,8,0
7.57044325205737,3,2.5,7,0
6.50727771238501,1,0,3,0
6.77992190747225,2,1,7,0
7.56527528189893,4,2.5,7,0
8.04558828080353,4,2.75,8,1
7.51207124583547,3,2.5,8,0
8.0802374162167,4,2.5,10,0
6.5510803350434,2,1,6,0
6.9177056098353,3,1.75,7,0
7.80791662892641,4,1.75,7,1
7.70975686445416,4,2.5,8,0
7.35883089834235,3,2.5,7,0
7.77904864492556,5,3.5,7,0
8.14902386805177,4,3.25,10,0
7.78322401633604,6,3.5,8,0
7.98616486033273,6,4.5,8,0
8.9884460400624,5,5.25,12,1
7.35883089834235,3,1.75,7,0
7.32646561384032,3,3,7,0
6.97541392745595,3,1,7,0
6.08677472691231,2,0.75,5,1
7.79975331828725,4,2,7,0
7.88608140177575,4,2.5,8,0
8.40290404501411,4,4,11,0
7.60589000105312,3,2.5,9,0
7.27931883541462,3,2.5,7,0
7.24422751560335,3,1.75,7,0
7.3132203870903,3,2,8,0
7.82404601085629,3,2.5,9,0
7.15461535691366,2,1.75,7,0
8.12563098847706,4,3.25,7,0
7.97590836016554,4,2.75,9,0
8.02617019494643,4,2.5,9,0
7.1929342212158,3,1,7,0
8.10167774745457,4,2.5,10,0
8.08641027532378,3,3.5,10,0
7.83597458172157,4,2.25,9,0
7.51207124583547,3,1,7,0
7.0647590277918,3,1,6,0
7.98275770201111,2,2,8,0
7.11476944836646,2,1,7,0
7.39018142822643,3,2.5,8,0
7.4730690880322,3,1.75,7,0
7.27239839257005,4,1,7,0
7.46164039220858,2,1,6,0
7.14677217945264,3,1,7,0
6.77992190747225,2,1,6,0
7.84776253747361,6,2.5,7,0
7.33953769540767,5,2.75,7,0
7.0475172213573,3,1.75,7,0
6.64639051484773,2,1,6,0
8.43598313599069,4,3.75,10,0
7.52294091807237,3,2.5,8,0
7.51752085060303,3,2.25,8,0
7.30653139893951,3,1.75,6,0
7.30653139893951,3,1.75,6,0
6.86693328446188,3,1,7,0
7.36518012602101,4,2.25,8,0
7.13886699994552,3,2.5,8,0
7.57044325205737,3,2,7,0
7.82003798945875,4,1.75,8,0
7.83201418050547,5,2.5,7,0
7.4730690880322,4,1.75,7,0
8.34045601291618,4,2.5,7,0
7.0647590277918,3,1,7,0
7.37775890822787,3,2.5,7,0
7.9229859587112,4,2,8,0
7.64491934495886,3,2.5,8,0
7.74932246466036,4,2.5,7,0
8.32117830749028,5,3.25,9,0
6.64639051484773,2,1,7,0
7.25134498337221,3,1.75,7,0
8.20521842639541,4,3.5,10,0
7.68708015578313,4,2.5,7,0
7.01211529430638,3,1,7,0
7.73193072194849,3,2.5,8,0
7.94449216393216,4,2.5,9,0
7.35883089834235,4,2.5,7,0
7.09007683577609,3,1.5,7,0
7.44424864949671,4,2,7,0
8.00636756765025,6,3.5,8,0
7.9373746961633,4,3,8,0
7.40245152081824,3,2.25,7,0
7.61579107203583,3,2.75,7,0
7.83597458172157,4,2.5,8,0
6.89770494312864,3,1,6,0
6.67203294546107,2,1,6,0
6.67203294546107,2,1,6,0
7.49554194388426,3,1.75,6,0
7.40853056689463,3,1.75,7,0
7.59085212368858,4,2,8,0
7.75790620835175,4,2.75,7,0
7.93379687481541,4,2.5,9,0
7.9373746961633,7,3,7,0
7.51752085060303,2,1,6,0
7.20785987143248,3,1.5,7,0
8.01631789850341,4,2.5,9,0
7.59085212368858,4,2.5,8,0
8.21338173703457,4,2.5,10,0
8.22469956196723,5,4.5,10,0
7.31986492980897,2,1.75,8,0
7.60090245954208,3,1.75,7,0
7.4730690880322,3,2,7,0
7.14677217945264,3,1,7,0
7.87092959675514,5,2,8,0
7.87473912517181,5,2.75,8,0
7.72753511047545,3,1.75,8,0
7.7873820264847,2,2.5,7,0
7.02108396428914,3,2.75,8,0
8.01631789850341,5,2.75,7,0
7.65917136766606,5,2.25,7,0
7.4500795698075,4,2.5,8,0
7.67322312112171,4,2.5,9,0
8.38480400337049,3,4.5,9,1
7.60589000105312,3,2.25,8,0
8.05515773181968,5,2.5,8,0
7.82404601085629,3,2.5,8,0
7.43248380791712,3,2.5,7,0
8.10167774745457,6,2.5,8,0
7.12286665859908,3,2.5,8,0
7.69621263934641,3,2.5,8,0
7.39018142822643,3,1.75,7,0
7.79152281915073,3,2.5,8,0
7.8935720735049,4,2.5,7,0
8.35467426191846,4,3.25,9,0
7.78322401633604,3,2.5,9,0
7.74066440191724,3,1.75,8,0
6.82437367004309,2,2,8,0
7.7621706071382,4,2.25,9,0
7.87473912517181,2,2.5,8,0
7.68248244653451,4,3,9,0
7.43838353004431,3,2.5,7,0
7.81197342962202,3,2.5,7,0
7.13089883029635,3,1,7,0
8.04237800517328,3,3.5,10,0
7.33302301438648,3,2,7,0
6.86693328446188,2,1,6,0
7.12286665859908,3,1,7,0
7.79975331828725,4,2.75,7,0
7.74932246466036,3,1.75,8,0
7.36518012602101,3,2.25,8,0
7.99395754757357,4,2.5,9,0
7.81197342962202,3,2.25,8,0
7.22256601882217,3,1.5,6,0
6.86693328446188,2,1,6,0
7.02997291170639,3,1,7,0
8.50309426703674,4,4.25,12,0
7.0475172213573,3,1,6,0
7.69165682281055,4,2.5,8,0
7.30653139893951,2,1.5,7,0
7.86326672400957,3,2.5,8,0
7.33302301438648,3,1.75,7,0
7.4265490723973,4,2,7,0
7.4265490723973,3,1.75,7,0
7.54960916515453,4,3,7,0
7.35883089834235,3,1,7,0
7.22256601882217,3,1,7,0
7.20785987143248,2,2,8,0
8.00969535774292,6,2.5,8,0
6.9177056098353,3,1,6,0
7.62559507213245,3,2.5,8,0
7.4205789054108,3,1,7,0
8.25322764558177,5,2.5,11,0
7.70526247486633,4,2,7,0
7.85941315469358,4,2.5,8,0
7.07326971745971,3,1,7,0
7.98956044933387,4,2.5,7,0
8.90788301394225,6,6,12,1
7.67322312112171,3,2.75,9,0
7.64969262371151,4,2,7,0
7.40853056689463,3,1.75,7,0
7.39018142822643,3,1.75,9,0
7.46737106691756,4,1,7,0
7.22983877815125,3,1.5,7,0
7.31986492980897,3,1.75,7,0
7.37775890822787,3,1.5,7,0
7.51752085060303,4,2.5,8,0
6.72142570079064,2,1,6,0
7.50108212425987,3,3.5,8,0
6.8134445995109,2,1,7,0
7.65917136766606,4,2,9,0
7.82803803212583,4,2.25,8,0
7.64969262371151,5,2.25,8,0
7.89729647259588,2,2.25,8,0
7.79564653633459,4,2.5,8,0
7.8046592970561,4,3.75,7,0
7.34601020991329,2,1.75,7,0
7.64012317269536,3,2.5,8,0
7.16239749735572,3,1.75,7,0
7.52294091807237,2,1.75,7,0
8.12266802334641,4,2.5,9,0
7.91205688817901,4,2.25,8,0
7.17011954344963,3,1.75,7,0
8.01961279440027,5,2.75,10,0
7.79975331828725,4,3,8,0
7.4500795698075,3,2.25,8,0
8.0802374162167,5,3,8,0
7.09007683577609,3,1.5,8,0
7.7621706071382,4,1.75,8,0
8.03915739047324,4,3.5,9,0
7.62070508683826,4,2.25,8,0
7.60090245954208,4,1,7,0
7.67786350067821,4,2.5,9,0
7.58578882173203,3,2,7,0
7.72753511047545,3,2.5,8,0
7.52294091807237,3,2.25,7,0
7.20785987143248,2,1,7,0
8.09559870137819,3,2.5,10,0
7.72753511047545,4,2.5,8,0
7.94449216393216,4,2.5,9,0
7.09007683577609,4,1,7,0
7.60090245954208,3,1.75,8,0
7.74500280351584,3,2,9,0
8.4424696452203,5,4.25,8,1
7.75362354655975,3,2.25,8,0
8.27893600229198,3,2.5,9,0
7.27239839257005,3,1,7,0
7.58069975222456,4,1.75,7,0
7.13089883029635,2,1.75,7,0
7.59135704669855,3,2.5,8,0
7.79975331828725,4,2.5,9,0
7.0475172213573,4,1.5,6,0
7.02108396428914,2,1,6,0
7.49554194388426,3,1.75,8,0
7.77485576666552,4,2.25,8,0
7.97933889526233,5,3,8,0
7.93379687481541,3,2.25,8,0
7.35244110024358,3,1,6,0
7.34601020991329,2,1,7,0
7.43838353004431,3,2,6,0
6.46146817635372,1,1,5,0
7.8935720735049,4,3.5,8,0
7.52833176670725,3,2.5,8,0
7.30653139893951,3,1.75,7,0
7.81197342962202,4,2.5,9,0
7.77904864492556,4,2.25,8,0
7.11476944836646,3,1,7,0
7.95155933115525,3,1.5,8,0
7.65917136766606,3,2.5,9,0
7.47873482556787,3,2,8,0
7.82204400818562,3,2.5,8,0
7.0647590277918,1,0.75,7,0
7.91571319938212,4,2.5,8,0
6.95654544315157,2,1,7,0
7.02997291170639,2,1,7,0
6.77992190747225,2,1,7,0
7.78447323573647,4,2.5,9,0
8.13446757027756,4,2.75,9,0
8.57922858233569,4,4,11,0
7.54960916515453,4,1.75,7,0
7.50108212425987,4,1.75,7,0
7.09007683577609,2,2,8,0
7.63046126178363,4,2.5,8,0
7.13089883029635,3,1.75,7,0
6.8134445995109,2,1,6,0
7.84776253747361,3,2.25,10,0
7.56008046502183,4,2.25,8,0
7.71423114484909,4,2.25,8,0
7.13886699994552,3,2.5,8,0
7.2152399787301,3,1.5,8,0
7.64969262371151,4,2.25,8,0
7.65444322647011,2,1,7,0
7.7007477945118,3,1.75,8,0
7.76641689801966,3,2.5,8,0
7.15461535691366,4,1.5,6,0
7.91571319938212,6,3.75,7,0
7.91571319938212,4,2.5,9,0
7.87473912517181,4,2,7,0
7.40853056689463,3,2,7,0
7.47873482556787,2,2.5,8,1
7.3132203870903,3,1,7,0
7.26542972325395,3,1.5,7,0
8.06777619577889,4,3.75,10,1
7.15461535691366,3,1,7,0
7.77904864492556,4,2.75,7,0
8.3039999709552,4,2.5,9,0
6.82437367004309,2,1,7,0
7.91205688817901,4,2.5,9,0
7.18538701558042,2,1.5,7,0
7.87092959675514,3,2.5,7,0
8.06463647577422,4,3,11,0
7.97246601597457,4,2.5,8,0
7.54960916515453,5,2,6,0
7.4730690880322,3,2,7,0
6.63331843328038,2,1,6,0
8.21878715560148,4,3,10,0
7.33302301438648,3,1,7,0
7.59588991771854,4,1.75,7,0
8.25062008217469,5,4.75,8,0
7.62070508683826,3,2,7,0
7.68248244653451,3,1.75,8,0
7.39018142822643,3,1.75,7,0
8.1886891244442,3,2.5,9,0
7.29301767977278,3,1.5,7,0
7.4730690880322,3,1,6,0
7.70975686445416,3,2.25,8,0
8.23483028044206,4,3.5,10,0
7.09007683577609,3,1,7,0
7.64491934495886,3,2.5,9,0
7.3132203870903,3,2.25,7,0
8.98719682066197,5,5,12,0
6.76849321164863,3,1,6,0
6.9177056098353,2,1,6,0
6.9177056098353,2,1,6,0
7.52833176670725,3,1.75,7,0
7.1929342212158,4,2,5,0
7.4730690880322,3,2.25,8,0
7.49554194388426,3,2.25,7,0
7.43248380791712,5,2.5,7,0
6.49223983502047,1,1,6,0
7.78322401633604,3,2.25,7,0
8.01301211036892,3,2.25,9,0
7.3132203870903,3,1,7,0
7.35244110024358,4,2,6,0
6.99393297522319,3,1,7,0
6.87729607149743,2,1,7,0
8.06777619577889,3,3.25,9,0
8.06777619577889,3,3.25,9,0
7.54433210805369,4,1.5,7,0
6.95654544315157,3,1,6,0
7.23705902612474,4,1.5,7,0
7.43838353004431,3,2,7,0
6.95654544315157,3,1.75,7,0
8.11372608597075,5,3,9,0
7.33953769540767,4,2,6,0
7.44424864949671,3,1,7,0
7.64969262371151,4,2.25,8,0
7.45587668749182,4,1.75,8,0
7.3132203870903,3,2.25,7,0
7.77485576666552,3,2.5,9,0
7.68708015578313,6,3,7,0
7.51752085060303,4,1.5,8,0
7.75833346749091,4,2.5,9,0
7.43248380791712,3,2.5,7,0
7.82003798945875,3,2.5,8,0
7.79975331828725,3,3,9,0
6.82437367004309,3,0.75,6,1
6.93731408122368,2,1,6,0
7.60090245954208,5,2.75,7,0
8.34521792667643,4,3.5,9,0
7.38398945797851,3,1.5,7,0
7.55485852104068,3,2.25,8,0
7.88608140177575,4,2.5,8,0
6.7093043402583,2,1,6,0
7.45587668749182,3,1.75,8,0
7.76641689801966,4,2.25,8,0
6.87729607149743,3,1,7,0
7.80791662892641,4,2.5,8,0
7.89729647259588,3,2.5,9,0
7.50659178007084,3,3.5,8,0
8.15190987294091,4,3,9,0
8.12266802334641,4,2.75,8,0
7.43838353004431,3,1.5,7,0
7.20042489294496,3,1,7,0
7.60090245954208,5,2.75,7,0
8.25322764558177,6,3,8,0
8.26616443661249,5,2.5,10,0
7.1066061377273,4,2,7,0
7.73193072194849,3,1,8,0
7.92660259918138,4,2.5,7,0
7.83201418050547,4,2.5,9,0
8.02617019494643,4,3,8,0
7.77904864492556,4,2.5,9,0
7.18538701558042,3,1.75,8,0
7.97246601597457,5,2.5,8,0
6.5510803350434,2,1,6,0
7.7007477945118,3,2.5,8,0
7.68708015578313,3,2.25,9,0
7.64012317269536,3,2.25,7,0
7.64491934495886,4,2.25,8,0
7.4500795698075,3,2,7,0
7.80791662892641,4,2.25,8,0
7.29301767977278,3,1.5,7,0
7.40853056689463,3,1.75,8,0
7.43248380791712,3,2,8,0
6.87729607149743,3,1,6,0
7.61579107203583,4,2.5,7,0
7.83991936001258,4,2.5,10,0
7.35883089834235,3,2.25,7,0
7.85554467791566,5,2.75,8,0
7.64491934495886,5,2.5,8,0
8.08948247436075,4,2.5,9,0
8.25062008217469,4,3.75,11,0
7.66387725870347,3,3.5,8,0
7.43248380791712,3,2.5,8,0
7.48436864328613,2,2.5,9,0
7.39018142822643,4,1.75,7,0
8.34521792667643,6,3.75,9,0
7.99967857949945,5,3.25,9,0
7.30653139893951,3,2,8,0
7.65444322647011,4,2.5,8,0
8.78920309447372,6,3.5,10,0
7.31986492980897,3,1.5,8,0
7.51207124583547,3,1.75,8,0
7.11476944836646,2,1,7,0
7.68708015578313,3,1.75,8,0
7.70526247486633,4,2.25,8,0
7.45587668749182,4,2.25,7,0
7.59588991771854,4,2.25,8,0
7.33953769540767,3,2.75,7,0
7.00306545878646,2,1,6,0
7.40245152081824,4,1.75,7,0
7.85941315469358,4,3,8,0
7.27931883541462,3,2,7,0
7.07326971745971,3,2,7,0
7.50659178007084,4,2.5,7,0
7.76641689801966,4,2.25,10,0
7.02108396428914,3,1,7,0
7.40610338123702,3,2.25,7,0
8.34521792667643,5,3.75,10,0
7.81601383915903,3,3,8,0
7.37148929521428,3,1.5,8,0
7.66387725870347,4,2,7,0
7.40853056689463,3,1.75,7,0
8.03592636989179,2,2.5,10,0
7.68708015578313,4,2.5,8,0
7.49554194388426,3,1,7,0
8.22147894726719,4,2.5,10,0
7.00306545878646,3,1,6,0
7.33302301438648,3,1.75,7,0
8.00969535774292,4,2.5,9,0
8.1605182474775,3,3.5,10,0
8.03915739047324,5,3,7,0
7.60090245954208,4,1.5,7,0
7.73630709654828,4,1.5,7,0
7.78322401633604,4,2.5,7,0
7.52294091807237,3,2.5,8,0
8.21066803116298,3,3.25,9,0
6.96602418710611,3,1,7,0
6.96602418710611,3,1,7,0
7.38398945797851,3,1,7,0
7.75362354655975,3,1.75,7,0
7.09837563859079,2,1,8,0
7.33302301438648,4,1,7,0
7.72753511047545,4,2.25,7,0
7.85941315469358,4,2,10,0
7.52294091807237,3,1.5,8,0
7.3132203870903,3,1.5,6,0
8.46379241468912,4,3.25,11,0
7.44424864949671,2,1.5,7,0
7.56008046502183,3,2,8,0
7.0475172213573,2,1,7,0
7.74932246466036,3,2.5,8,0
7.25841215059531,4,1,7,0
7.34601020991329,3,1.75,7,0
7.97933889526233,4,2.5,8,0
7.39018142822643,3,1.75,7,0
7.74066440191724,6,2.75,9,0
6.97541392745595,3,1,7,0
7.4899708988348,3,1.75,7,0
7.31986492980897,2,1.5,8,0
7.20042489294496,4,1,7,0
8.11671562481911,4,2.5,10,0
7.82404601085629,3,2.5,10,0
7.7621706071382,4,2.25,7,0
7.84384863815247,4,2.25,9,0
7.18538701558042,3,1.75,7,0
7.14677217945264,2,2,6,0
8.15478757276852,5,2.5,8,0
7.94449216393216,3,2.25,8,0
7.65444322647011,3,2,6,0
