"bedrooms","bathrooms","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","zipcode","lat","long","sqft_living15","sqft_lot15","log_sqft_living","age","log_sqft_lot","age_renov"
6,2.75,1,0,0,3,8,1780,1160,98023,47.3103,-122.339,2120,8236,7.98616486033273,39,8.90245559220688,0
2,1,1,0,0,3,6,1000,0,98024,47.5687,-121.899,1150,13702,6.90775527898214,56,9.23014299927236,0
3,1.5,1.5,0,0,5,7,1620,860,98108,47.5575,-122.303,2090,4800,7.81601383915903,70,8.57168137670031,0
5,4,2,0,0,3,10,3760,0,98033,47.6489,-122.183,3430,35096,8.23217423638394,34,10.2413873411485,0
3,2,1,0,0,5,7,1640,580,98010,47.3459,-121.95,2070,80100,7.70526247486633,41,11.4542364686215,0
4,1,1.5,0,0,3,7,1670,300,98122,47.6136,-122.303,1510,4740,7.58578882173203,113,8.46379241468912,12
3,3.5,2,0,0,3,10,3530,300,98077,47.7641,-122.023,2920,148539,8.25062008217469,24,12.3072022233802,0
6,2.5,1,0,2,4,9,2350,2060,98003,47.3376,-122.324,2600,13988,8.39162996844089,52,9.54923823581223,0
3,1.75,1,0,0,4,7,1430,0,98003,47.3173,-122.319,1190,8640,7.26542972325395,49,9.04840950482996,0
2,1,1,0,0,3,6,830,0,98126,47.5308,-122.376,830,4960,6.72142570079064,77,8.69951474821019,0
2,1,1.5,0,0,2,7,1430,0,98115,47.6727,-122.299,1450,3750,7.26542972325395,92,8.51719319141624,0
3,1,1,0,0,4,6,1300,0,98002,47.3221,-122.216,1260,8316,7.17011954344963,63,9.0259366489779,0
2,1,1,0,2,4,7,790,240,98103,47.6779,-122.353,1390,3060,6.93731408122368,99,8.02617019494643,0
3,2.5,2,0,0,3,9,2740,0,98023,47.3076,-122.395,2570,10377,7.91571319938212,27,9.38193796540716,0
4,2.5,1,1,4,3,9,1830,1820,98074,47.6338,-122.072,3120,18841,8.20248244657654,17,9.03049574505712,0
2,1.5,1,0,0,3,6,720,0,98106,47.5218,-122.357,1150,2566,6.5792512120101,63,8.54090971803355,0
4,2,1,0,0,4,7,2010,0,98002,47.2785,-122.213,2010,7650,7.60589000105312,41,8.89727211313399,0
3,1.75,1,0,0,4,6,770,790,98103,47.6846,-122.345,1390,3000,7.35244110024358,99,8.00636756765025,0
3,2,1,0,0,4,7,1240,570,98032,47.3656,-122.278,1750,7209,7.50108212425987,39,8.88308552440458,0
4,2.5,2,0,0,3,9,3360,0,98058,47.4369,-122.111,3060,6567,8.11969625295725,16,8.9470256559727,0
3,2.25,2,0,0,3,8,1510,0,98045,47.4616,-121.711,1730,36224,7.31986492980897,26,10.4974771615629,0
3,1,1,0,0,3,7,800,600,98118,47.5405,-122.27,1620,6331,7.24422751560335,64,8.17131687471973,0
3,2.5,2,0,0,3,7,1730,0,98030,47.3507,-122.178,1630,6458,7.45587668749182,30,8.91489490890657,0
2,2,1.5,0,2,5,7,1420,0,98115,47.6979,-122.32,1420,6816,7.25841215059531,89,9.12598002335811,0
4,1.75,1,0,0,4,7,1180,1180,98106,47.5278,-122.345,1910,7620,7.76641689801966,62,8.93853164868069,0
3,1.75,1,0,0,4,7,1200,380,98059,47.4756,-122.147,1550,10650,7.36518012602101,43,9.3461815948876,0
3,1,1,0,0,3,7,1230,0,98045,47.4437,-121.772,1380,10098,7.11476944836646,38,9.22719748904261,0
4,2.5,2,0,0,3,8,2460,0,98052,47.7048,-122.109,2990,5659,7.80791662892641,11,8.39502555744203,0
3,1,1.5,0,0,3,8,1460,200,98112,47.6362,-122.302,1660,4400,7.41457288135059,106,8.38935981990635,0
3,1.75,1,0,0,4,7,1270,0,98198,47.4207,-122.29,1600,8470,7.14677217945264,57,9.0442857876461,0
3,2.25,2,0,0,3,10,1320,780,98074,47.6154,-122.047,2380,33450,7.64969262371151,38,10.6093041361967,0
2,1,1,0,0,3,5,770,0,98144,47.5964,-122.299,1330,2580,6.64639051484773,87,8.52516136106541,0
1,0.75,1,1,4,5,5,760,0,98070,47.4683,-122.438,1230,14267,6.63331843328038,81,9.21820933035488,0
4,2.5,2,0,0,4,7,1700,0,98031,47.4045,-122.171,1950,7475,7.43838353004431,29,8.89288614119073,0
3,1,1,0,0,3,7,1120,0,98106,47.5544,-122.358,1130,6350,7.02108396428914,63,9.278092474027,0
2,1,1,0,0,3,7,1070,0,98115,47.6802,-122.29,1320,4465,6.97541392745595,80,8.41183267575841,0
3,2.5,1,0,0,3,8,1420,650,98023,47.2988,-122.371,2070,8250,7.63530388625941,38,9.20029003612268,0
4,3.25,1.5,0,2,3,11,4750,300,98004,47.6312,-122.223,3890,20060,8.52714352226941,35,9.90847509404717,9
4,4.75,2,0,0,4,11,5310,0,98077,47.7285,-122.042,4180,47443,8.57734711423598,28,10.9568583729585,0
2,1,1,0,0,4,7,1040,0,98133,47.7107,-122.352,1440,7530,6.94697599213542,78,8.92771217382708,0
3,1,1,0,0,4,7,1700,0,98003,47.3271,-122.323,1350,8164,7.43838353004431,50,9.34049105644123,0
3,1,1,0,0,3,7,1300,0,98178,47.5053,-122.255,1320,7619,7.17011954344963,56,8.68236858937522,0
3,1.75,1,0,0,3,7,580,500,98199,47.6601,-122.4,1440,2225,6.98471632011827,63,7.17472430983638,14
3,2.5,2,0,0,3,8,2653,0,98031,47.4145,-122.166,2653,4927,7.88344635413774,11,8.41405243249672,0
3,2,1,0,0,5,8,2290,0,98058,47.4672,-122.165,1660,10530,7.73630709654828,57,9.69634037430652,0
4,2.75,2,0,0,3,9,2850,970,98028,47.7618,-122.261,1860,12136,8.24800570160062,3,10.1773242181659,0
4,2.5,1,0,0,3,8,2210,0,98038,47.3828,-122.071,2670,49385,7.7007477945118,20,10.8071995022034,0
3,1.75,1,0,0,3,6,1240,1150,98118,47.5362,-122.268,2020,6000,7.77904864492556,109,8.69951474821019,0
4,1.75,1,0,0,4,7,1610,990,98031,47.3954,-122.206,1720,11088,7.86326672400957,48,9.33476795035124,0
2,1,1,0,0,3,6,860,0,98178,47.5048,-122.272,1650,8775,6.75693238924755,86,8.56883642456808,0
5,3,2,0,1,5,9,2630,1200,98122,47.6166,-122.287,3050,7556,8.25062008217469,112,9.04546572878595,23
4,2.5,2,0,0,3,9,3500,0,98053,47.6811,-122.025,3920,7864,8.1605182474775,12,8.86049916761602,0
3,3,1,0,0,4,8,1740,680,98028,47.7486,-122.23,2570,13300,7.79152281915073,29,9.54387974051276,0
4,2.5,2,0,0,3,9,2720,0,98030,47.3846,-122.169,2410,8100,7.90838715929004,25,9.06716260229985,0
5,2.25,1,0,0,3,7,1850,650,98072,47.7564,-122.144,2300,9750,7.82404601085629,38,9.51044496442652,0
3,1.75,1,0,0,3,7,1140,530,98034,47.7198,-122.193,1670,7320,7.4205789054108,37,8.81284343351719,0
5,2.25,1,0,0,3,8,1450,1450,98006,47.5461,-122.151,2310,10300,7.97246601597457,32,9.23989917421773,0
2,1,1,0,0,4,7,1140,500,98006,47.5712,-122.143,1520,13527,7.40245152081824,63,9.55393007636626,0
4,2.5,2,0,0,4,7,1890,0,98166,47.4281,-122.343,2410,15256,7.54433210805369,49,9.66586467995708,0
4,1.75,1,0,2,4,8,1780,1170,98034,47.7128,-122.223,2120,9600,7.98956044933387,42,9.10775378320108,0
4,2.5,2,0,0,3,9,2160,0,98001,47.3341,-122.255,2280,9937,7.67786350067821,25,9.16199011103514,0
4,3,2,0,0,3,8,2270,1010,98056,47.5399,-122.181,2320,11004,8.09559870137819,31,9.31109027507633,0
3,2,2,0,3,5,8,1270,700,98126,47.5717,-122.375,2390,4166,7.58578882173203,88,8.33471162182092,0
4,2.5,2,0,0,3,10,3360,0,98075,47.5951,-122.017,3150,11374,8.11969625295725,23,10.0038305012322,0
3,2,1,0,0,3,7,1320,0,98042,47.3536,-122.144,1740,7316,7.18538701558042,24,9.10041389259758,0
3,2.5,2,0,0,3,8,2650,0,98059,47.5084,-122.154,2400,7220,7.88231491898027,27,8.89370997756851,0
3,1.5,1,0,0,3,7,1330,700,98108,47.5586,-122.311,2140,5592,7.61579107203583,54,9.09155683598622,0
3,1.75,1,0,2,3,7,1090,500,98188,47.4427,-122.274,1630,9052,7.37148929521428,60,9.38546945818863,0
4,5,1,1,4,3,10,2600,1950,98074,47.6053,-122.077,4550,19508,8.422882511945,15,9.83311873486925,0
3,2.5,2,0,0,3,8,2440,0,98003,47.3494,-122.301,2510,7903,7.79975331828725,19,8.94010521312812,0
3,2.5,1,0,0,4,7,970,970,98117,47.6933,-122.393,2190,7310,7.57044325205737,69,9.10497985631836,0
3,2.5,2,0,0,3,8,2040,0,98038,47.3537,-122,2370,4590,7.62070508683826,11,8.24538446812075,0
3,2.25,1,0,0,4,7,1120,1080,98166,47.476,-122.337,1460,10139,7.69621263934641,53,9.07680897935166,0
3,1.75,1,0,0,4,8,960,960,98112,47.6239,-122.298,1740,4000,7.56008046502183,104,8.10167774745457,0
4,2.75,1,0,0,4,8,1400,400,98177,47.7776,-122.384,1800,8275,7.49554194388426,52,8.95544812234739,0
4,2.25,2,0,0,3,8,2180,0,98074,47.6459,-122.058,2250,9781,7.68708015578313,33,8.89521858376562,0
2,1,1.5,0,0,4,6,1010,0,98105,47.6692,-122.297,1460,5000,6.9177056098353,109,8.51719319141624,0
4,2.75,2,0,0,5,8,2220,1100,98056,47.5376,-122.18,2720,8330,8.10772006191053,57,9.2661534367954,0
4,2.5,1.5,0,2,5,8,1980,390,98144,47.601,-122.294,2440,5750,7.77064523412918,89,8.29404964010203,0
5,1.75,1.5,0,0,3,6,1660,0,98065,47.529,-121.837,1660,78408,7.41457288135059,102,11.269681241949,0
5,2.5,2,0,4,5,10,3370,280,98119,47.6345,-122.367,2880,5400,8.20248244657654,96,9.11052003669397,0
4,3.25,1,0,3,3,11,2690,1600,98006,47.5503,-122.102,3860,11244,8.36404201192206,20,9.4012086347386,0
4,3.25,1,0,3,3,11,2690,1600,98006,47.5503,-122.102,3860,11244,8.36404201192206,20,9.4012086347386,0
4,2.25,1,0,0,3,8,1350,600,98058,47.4441,-122.125,2150,7350,7.57558465155779,38,8.94897560784178,0
3,2,1,0,0,5,8,1720,870,98133,47.7357,-122.333,1570,8162,7.85941315469358,69,9.55052001338572,0
3,2.5,1,0,0,4,8,1930,0,98042,47.346,-122.157,2350,57500,7.56527528189893,29,11.0806645340749,0
2,1,1,0,0,4,7,1170,300,98103,47.6638,-122.345,1570,3864,7.29301767977278,101,8.25945819533241,0
4,1,1,0,0,3,6,800,0,98166,47.48,-122.336,1310,8775,6.68461172766793,74,9.07966204833407,0
5,2.75,2,0,0,3,9,3150,0,98052,47.6759,-122.151,1560,8384,8.05515773181968,4,8.87052254510387,0
3,2.25,2,0,0,3,8,2030,0,98027,47.5162,-122.057,2660,17958,7.61579107203583,33,9.69276652122048,0
3,2,1,0,0,3,7,1450,0,98001,47.2639,-122.252,1520,9518,7.27931883541462,14,9.32402613638,0
3,1.75,1,0,0,3,7,1510,0,98023,47.2929,-122.371,1510,9753,7.31986492980897,48,9.23483784357657,0
2,1,1,0,0,3,6,960,280,98146,47.4957,-122.352,1820,7460,7.12286665859908,95,9.40029935589935,33
2,1,1,0,0,3,6,960,280,98146,47.4957,-122.352,1820,7460,7.12286665859908,95,9.40029935589935,33
3,2.5,2,0,0,3,9,3030,0,98077,47.7721,-122.093,3080,35781,8.01631789850341,30,10.714506653691,0
4,2,1.5,0,0,4,9,2050,0,98102,47.644,-122.319,2320,5500,7.62559507213245,95,8.38935981990635,0
3,1,1,0,0,2,7,1000,0,98166,47.472,-122.344,1150,7600,6.90775527898214,65,8.94062918484564,0
3,2.25,1,0,0,4,9,1590,780,98005,47.592,-122.166,2500,10004,7.77064523412918,40,9.23883064237581,0
4,3.5,2,0,0,3,9,1890,910,98105,47.669,-122.275,2370,6120,7.9373746961633,66,8.81729778386658,15
6,1.75,2,0,0,4,7,2240,0,98198,47.42,-122.323,1590,7955,7.71423114484909,62,9.32188174670909,0
3,2,1,0,2,3,8,1810,0,98022,47.1913,-122.012,1910,10450,7.50108212425987,26,9.26198360512802,0
2,1,1,0,0,3,7,1070,0,98103,47.6666,-122.331,1710,5000,6.97541392745595,93,8.51719319141624,0
4,2,2,0,0,5,9,2490,0,98040,47.5639,-122.217,2770,9525,7.82003798945875,49,9.1616751999949,0
4,2.5,2,0,0,3,7,1960,0,98038,47.3483,-122.052,1800,5894,7.58069975222456,14,8.56369502506766,0
3,2.75,1,0,0,3,9,1860,1070,98072,47.7648,-122.164,2580,11045,7.98275770201111,13,8.62497078358967,0
4,2,1.5,0,0,5,7,1510,0,98103,47.6794,-122.357,1820,3750,7.31986492980897,106,8.1605182474775,0
3,1.75,1,0,0,3,7,1420,0,98133,47.7535,-122.354,1740,8000,7.25841215059531,63,9.01796847932873,0
3,1.75,1,0,0,3,7,1740,0,98178,47.4945,-122.22,880,78408,7.46164039220858,63,9.35418094195186,0
4,1.75,2,0,0,4,7,2560,0,98052,47.6945,-122.093,2560,14764,7.84776253747361,55,10.6918312700797,0
4,3.5,2,0,0,3,9,2420,620,98059,47.5222,-122.157,3470,8066,8.01961279440027,7,9.03765226415047,0
3,1.75,1,0,0,3,8,1300,1200,98125,47.7222,-122.32,1580,8691,7.82404601085629,60,8.8305430106166,0
4,1.75,1,0,0,4,6,1275,0,98070,47.3796,-122.49,1660,20000,7.15070145759253,26,9.90348755253613,0
4,2.5,2,0,0,3,8,2580,0,98065,47.5374,-121.875,2380,5823,7.85554467791566,15,8.66957087183712,0
4,1,1,0,0,3,6,1000,0,98178,47.4897,-122.24,1020,7138,6.90775527898214,74,8.87262736591884,0
4,1,1,0,0,3,6,1000,0,98178,47.4897,-122.24,1020,7138,6.90775527898214,74,8.87262736591884,0
2,1,1,0,0,4,6,1070,0,98059,47.4716,-122.078,1360,32156,6.97541392745595,87,10.3930793252937,0
3,2,1,0,0,4,7,1390,0,98030,47.3581,-122.173,1720,12080,7.23705902612474,30,9.50777473587064,0
4,1.75,1,0,0,3,7,1250,1250,98155,47.7713,-122.307,2040,8646,7.82404601085629,44,8.94767606249969,0
1,0.75,1,0,0,3,4,560,0,98014,47.675,-121.854,1300,19207,6.32793678372919,50,9.40261225962331,0
4,2.75,2,0,0,3,9,2270,0,98040,47.5603,-122.222,2610,10180,7.72753511047545,52,9.25531373761891,0
3,1,1,0,0,4,7,1300,600,98166,47.4147,-122.337,1940,14400,7.54960916515453,63,9.57498348556409,0
2,1,1,0,2,5,7,790,200,98103,47.68,-122.353,1930,3120,6.89770494312864,110,8.04558828080353,0
4,1.5,1,0,0,4,7,1050,500,98001,47.3117,-122.27,1640,22654,7.34601020991329,48,9.89343721668263,0
4,1.75,1,0,0,5,7,1100,1100,98118,47.543,-122.28,1600,5766,7.69621263934641,62,8.91931939825889,0
4,2.5,2,0,0,3,7,1910,0,98038,47.3607,-122.034,2010,5091,7.55485852104068,12,8.48920515487607,0
4,1,1.5,0,0,4,7,1750,0,98006,47.5759,-122.137,1750,10530,7.46737106691756,63,9.16951837745593,0
3,1,1,0,0,3,7,1330,0,98033,47.6891,-122.159,1340,17689,7.1929342212158,89,11.264105066866,63
3,2.5,2,0,2,3,9,1980,460,98116,47.565,-122.381,1520,5750,7.79975331828725,17,8.6569551337914,0
3,2.5,2,0,0,3,7,1640,0,98053,47.6359,-121.974,1580,28399,7.40245152081824,25,10.3079521603107,0
5,2.5,2,0,0,4,9,2760,0,98059,47.4769,-122.141,2470,11340,7.9229859587112,39,9.33609157728174,0
4,2.5,2,0,0,3,7,1820,0,98038,47.3845,-122.029,1820,8168,7.50659178007084,23,8.97613587330255,0
3,2.5,1,0,0,3,8,1340,770,98033,47.6743,-122.184,2040,9363,7.65444322647011,4,8.63194942871443,0
5,2.5,1,0,2,4,8,1640,1400,98006,47.5651,-122.164,2920,8800,8.01961279440027,51,9.166388484447,0
3,2,2,0,0,3,7,1840,0,98045,47.4853,-121.709,1380,44049,7.51752085060303,23,10.6075252159272,0
4,2.5,2,0,0,3,9,2990,0,98166,47.4508,-122.359,2140,17449,8.00302866638473,15,9.24956108512946,0
4,2.5,2,0,0,3,10,3520,0,98074,47.6375,-122.016,3400,21455,8.16621626859214,26,9.64342064711732,0
4,2.75,1,0,0,4,8,1910,530,98075,47.5944,-122.042,2770,24361,7.79975331828725,28,11.1478582614689,0
4,3,1,0,0,3,7,1370,720,98056,47.4888,-122.182,1810,7650,7.64491934495886,31,8.9226582995244,0
3,2.25,2,0,0,3,7,1430,0,98056,47.5112,-122.19,1430,7220,7.26542972325395,24,8.8848872018374,0
4,2.25,1,0,0,5,7,1100,1080,98133,47.7711,-122.341,1810,6929,7.68708015578313,63,9.28303305736962,0
4,2.25,1,0,0,5,7,1100,1080,98133,47.7711,-122.341,1810,6929,7.68708015578313,63,9.28303305736962,0
5,3,2,0,0,3,9,3450,0,98023,47.2813,-122.345,2860,9721,8.14612951002541,13,9.20170317858052,0
3,2.25,2,0,0,3,7,1450,0,98056,47.5038,-122.189,1650,7625,7.27931883541462,23,8.93089098445088,0
4,2.5,2,0,0,3,10,3230,0,98075,47.5823,-121.97,3480,7447,8.0802374162167,13,8.89986721122359,0
3,1.75,1,0,0,3,7,1110,530,98125,47.7164,-122.304,1770,12600,7.40245152081824,77,9.51044496442652,0
3,3,1,0,0,3,7,1060,530,98038,47.3624,-122.045,1680,7500,7.37148929521428,20,8.95544812234739,0
4,2,2,0,0,3,7,2020,0,98115,47.6831,-122.329,1910,3120,7.61085279039525,57,7.95472333449791,0
3,1.5,1.5,0,0,3,7,1300,0,98144,47.592,-122.307,1590,2577,7.17011954344963,113,8.11611843160937,3
2,1.5,1,0,0,1,6,1380,0,98011,47.7461,-122.195,3130,19868,7.22983877815125,63,12.2546675525429,0
3,3,2,0,0,3,10,3030,1010,98077,47.7268,-122.06,3360,14142,8.3039999709552,31,9.57066863441282,0
4,2.25,2,0,0,3,7,2130,0,98019,47.7237,-121.959,2300,6930,7.66387725870347,16,8.58241897633394,0
4,2.25,1,0,0,3,8,1580,970,98052,47.6283,-122.095,2420,8050,7.84384863815247,49,8.96187901267768,0
5,3.5,2,0,2,3,11,3480,1320,98006,47.5543,-122.148,4050,19009,8.47637119689598,19,9.61473824412392,0
4,2.25,2,0,0,4,8,2510,0,98040,47.5483,-122.226,2450,9691,7.82803803212583,48,9.35746643686648,0
3,2,1,0,0,4,7,1410,0,98072,47.7591,-122.146,1410,9600,7.25134498337221,34,9.16951837745593,0
3,2,1,0,0,3,7,1160,490,98058,47.4612,-122.169,1710,7350,7.40853056689463,38,8.90272766403552,0
4,2.5,2,0,0,3,8,2120,0,98146,47.4987,-122.365,1880,12000,7.65917136766606,24,9.53097354456765,0
4,1.5,1,0,0,3,7,1380,660,98177,47.772,-122.358,1610,10020,7.62070508683826,63,9.28042597954287,0
4,1,1.5,0,0,3,7,1550,0,98106,47.5287,-122.35,1450,7620,7.34601020991329,60,8.93853164868069,0
3,2.75,2,0,0,4,9,1980,0,98008,47.6109,-122.114,1950,2856,7.59085212368858,38,8.0481491016652,0
3,2.5,2,0,0,3,8,1600,0,98019,47.7736,-121.901,1790,27743,7.37775890822787,12,10.2027399301026,0
4,2.75,2,0,0,3,8,3300,0,98004,47.6294,-122.218,3180,12239,8.10167774745457,64,9.40013394360884,0
4,2.5,2,0,1,4,10,3840,0,98040,47.5634,-122.213,3600,16553,8.25322764558177,34,9.71830189812752,0
2,1,1,0,0,5,7,1220,0,98028,47.7405,-122.241,2000,9600,7.1066061377273,67,9.21034037197618,0
5,2.25,1,0,0,4,7,1500,1220,98008,47.5976,-122.118,2110,8800,7.90838715929004,59,9.0825070004663,0
4,2,1,0,0,1,8,1940,0,98006,47.5722,-122.129,2000,10071,7.57044325205737,55,10.1503476304677,0
3,2.5,1.5,0,0,3,7,1260,900,98118,47.5644,-122.289,1060,3500,7.67786350067821,108,8.00636756765025,6
4,1.75,1.5,0,0,4,7,1530,0,98058,47.4556,-122.157,1390,8750,7.33302301438648,49,9.07680897935166,0
3,3.5,2,0,0,3,8,1290,420,98122,47.6055,-122.305,1630,1543,7.44424864949671,9,7.64778604544093,0
4,1.75,1,0,0,4,7,2150,1580,98022,47.1775,-122.022,1880,16963,8.22416351263786,43,9.73979145986534,0
2,1,1,0,0,4,7,940,0,98117,47.6879,-122.385,1560,4500,6.84587987526405,80,8.51719319141624,0
3,2.5,2,0,0,3,8,1750,0,98045,47.4807,-121.779,2430,22357,7.46737106691756,23,10.0148947501103,0
4,2.5,2,0,0,3,7,1820,0,98038,47.3845,-122.032,1820,7107,7.50659178007084,23,8.81774212957484,0
3,3.25,2,0,0,3,9,1330,180,98116,47.5815,-122.402,1510,1352,7.31986492980897,16,7.60090245954208,0
3,2,3,0,0,3,8,1290,0,98103,47.6609,-122.344,1290,3235,7.16239749735572,16,7.10085190894405,0
3,2,1,0,0,3,7,1570,0,98092,47.3163,-122.188,1570,5250,7.35883089834235,19,8.56598335558567,0
4,2.5,2,0,0,3,8,1930,0,98055,47.4309,-122.191,2090,6996,7.56527528189893,22,8.84750362592364,0
4,3.5,1,0,4,4,10,2840,0,98038,47.401,-122.026,3180,36852,7.95155933115525,31,10.6001037092348,0
3,2.5,2,0,0,3,7,1550,0,98031,47.404,-122.191,1550,8134,7.34601020991329,26,9.00380808646717,0
2,1,1,0,0,3,5,833,0,98070,47.3889,-122.482,1380,143947,6.72503364216684,11,11.8772004552535,0
3,2.5,2,0,0,4,8,2990,0,98077,47.7718,-122.095,2990,36497,8.00302866638473,39,10.3809321787698,0
3,2.5,2,0,0,3,9,2000,0,98034,47.7067,-122.2,2450,8118,7.60090245954208,22,8.88889466937159,0
4,1.5,1.5,0,2,3,7,2390,0,98178,47.504,-122.227,2850,6867,7.77904864492556,97,8.91998807096852,0
3,1.75,1,0,0,4,7,1530,1380,98052,47.7015,-122.164,2520,18295,7.97590836016554,50,10.5310556707833,0
4,1.75,1,0,0,3,7,1610,475,98024,47.5753,-121.95,2690,174240,7.6425241342329,53,12.0681889381668,0
4,2.25,1,0,0,5,7,1290,910,98133,47.7448,-122.333,1910,8660,7.69621263934641,55,9.14323856843545,0
3,2.25,2,0,0,3,8,1860,0,98019,47.7318,-121.982,2320,5465,7.52833176670725,5,8.52277756971014,0
5,4.25,2,0,0,3,12,6070,0,98024,47.5954,-121.95,4680,211267,8.71111388405354,18,12.0530729697103,0
2,1,1,0,0,3,7,950,0,98103,47.6885,-122.337,1320,4050,6.85646198459459,76,8.28399930424853,0
3,1.75,1,0,0,5,7,1600,0,98006,47.5724,-122.179,1580,9800,7.37775890822787,62,9.11986846881211,0
3,2.5,2,0,0,3,8,2250,0,98056,47.5272,-122.169,2360,11632,7.71868549519847,29,9.3615151997733,0
3,2.5,2,0,0,4,8,2280,0,98058,47.4334,-122.161,2310,10094,7.73193072194849,32,9.23552067050648,0
2,1,1,0,0,3,7,940,0,98122,47.6073,-122.308,1300,5120,6.84587987526405,108,8.54090971803355,0
3,2.5,1,0,0,5,7,1030,500,98038,47.3592,-122.046,1850,8140,7.33302301438648,21,9.04782144247841,0
5,1.75,1,0,0,4,7,2190,0,98166,47.4546,-122.337,1620,39480,7.69165682281055,70,10.2131757052505,43
3,2,1,0,0,4,8,1770,580,98004,47.6408,-122.219,3530,15715,7.7621706071382,41,9.61720450099805,0
4,2,1,0,0,3,7,1200,240,98034,47.7245,-122.2,1460,9660,7.27239839257005,46,8.94637482614172,0
3,2.5,2,0,0,3,8,2200,0,98058,47.4362,-122.178,2310,5082,7.69621263934641,12,8.30696586536857,0
4,3,2,0,0,3,9,2290,0,98042,47.3739,-122.156,2290,8250,7.73630709654828,27,9.01796847932873,0
4,3,2,0,0,3,11,4040,0,98052,47.7205,-122.127,3930,21887,8.3039999709552,30,9.88837391472608,0
4,2.5,1.5,0,0,5,8,1920,690,98103,47.6636,-122.33,1810,3277,7.86710550031674,95,8.09468364869882,0
3,2.5,2,0,0,3,7,1490,0,98055,47.4324,-122.197,1490,2094,7.30653139893951,12,7.66762609158499,0
4,2.5,2,0,0,3,8,2450,0,98011,47.7734,-122.224,2300,4674,7.80384330353877,14,8.57168137670031,0
4,2.5,1,0,0,3,9,1440,270,98006,47.559,-122.164,2140,9131,7.44424864949671,41,9.17232692977797,3
5,2.5,2,0,0,3,10,3470,1400,98074,47.633,-122.041,3180,11398,8.49084921607663,34,9.37585481045376,0
3,2.5,2,0,0,3,10,3130,0,98052,47.6954,-122.103,2860,9003,8.0487882835342,26,9.07680897935166,0
2,2,3,0,0,3,8,1270,0,98115,47.6776,-122.318,1610,3090,7.14677217945264,17,7.22402480828583,0
3,1.75,1,0,2,3,8,1540,580,98146,47.504,-122.382,2460,11760,7.65917136766606,40,9.29422185595688,0
3,1.5,1,0,0,5,7,1670,0,98001,47.2613,-122.255,2077,4910,7.4205789054108,63,9.01554129367111,0
3,2.25,2,0,0,3,7,2070,0,98001,47.3417,-122.271,1890,7519,7.63530388625941,43,9.35668926831132,0
2,1,1,0,0,3,8,1070,350,98105,47.6694,-122.275,2400,5406,7.25841215059531,64,8.5814816812986,0
3,1.5,1,0,0,4,6,1250,0,98038,47.4056,-121.955,1930,210394,7.13089883029635,37,12.3012828203342,0
3,1,1,0,0,4,7,940,0,98032,47.3838,-122.289,1150,8050,6.84587987526405,57,8.98469369044386,0
3,1.75,1,0,0,3,7,1920,0,98072,47.7487,-122.082,1920,9760,7.56008046502183,49,9.11624944857659,0
3,2.5,1,0,0,3,10,2610,935,98027,47.5534,-122.078,3630,7704,8.17329343896623,12,9.19176898639075,0
3,2,1,0,0,3,7,1260,0,98034,47.7355,-122.18,1510,5460,7.13886699994552,45,8.60520406873895,0
5,2.5,1,0,0,3,7,1300,1040,98034,47.7206,-122.211,1930,7221,7.75790620835175,42,8.88183630500415,0
3,2.25,1,0,0,5,8,1440,1150,98028,47.7691,-122.262,2580,9450,7.85941315469358,40,9.13378324925403,0
3,4.5,2,0,2,3,10,3260,710,98034,47.7183,-122.258,2610,13838,8.28652137368124,40,10.1234259729014,18
3,1.75,1,0,0,3,7,1220,0,98011,47.7736,-122.214,1630,10007,7.1066061377273,52,9.18317470390341,0
3,1,1,0,0,4,6,1400,0,98038,47.362,-122.029,1230,10209,7.24422751560335,41,9.24984950507089,0
3,2.75,1,0,0,4,8,1710,650,98006,47.5698,-122.121,2120,16117,7.76641689801966,34,9.68762989452272,0
3,1.75,1,0,0,4,8,1870,0,98040,47.5505,-122.221,1900,10005,7.53369370984863,57,9.19998695989669,0
3,2.5,2,0,0,3,9,2830,0,98028,47.7605,-122.234,2500,5788,7.94803199063728,16,8.66595796468135,0
3,2.5,2,0,0,3,8,2260,0,98072,47.7356,-122.157,2350,3710,7.72312009226633,23,8.19973896063079,0
3,3,2,1,3,4,9,1770,200,98070,47.3844,-122.438,2280,75396,7.58578882173203,37,9.95122954852155,0
4,2.5,1,0,2,5,9,1770,1370,98055,47.4904,-122.226,2460,9600,8.0519780789023,51,9.12967246890873,0
3,1.75,1,0,0,5,7,1240,0,98042,47.3663,-122.089,1490,8223,7.12286665859908,31,9.0663545214478,0
4,3.5,2,0,0,3,10,3450,0,98006,47.5637,-122.123,3220,8567,8.14612951002541,10,8.96597318421035,0
3,2.25,2,0,0,4,8,2570,0,98042,47.3759,-122.125,2400,8049,7.85166117788927,28,9.04676205799936,0
3,2,2,0,0,3,7,1510,0,98031,47.3912,-122.167,1570,3777,7.31986492980897,32,8.13534694890671,0
4,2.25,2,0,0,3,9,2390,0,98023,47.3305,-122.371,2480,11250,7.77904864492556,29,9.32812340763257,0
3,1,1,0,0,3,6,980,0,98133,47.7617,-122.357,1220,7000,6.88755257166462,64,8.85366542803745,0
1,0.75,1,0,0,2,4,430,0,98014,47.6499,-121.909,1200,7500,6.06378520868761,105,8.52714352226941,0
